z_id,coupling_type,times,lats,lons,winds
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-03T15:00:00Z,27.3,145.2,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-03T18:00:00Z,27.6,144.4,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-03T21:00:00Z,27.6,143.8,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T00:00:00Z,27.6,143.4,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T03:00:00Z,27.7,142.9,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T06:00:00Z,27.8,142.5,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T09:00:00Z,27.9,142.0,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T12:00:00Z,28.0,141.5,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T15:00:00Z,28.3,141.1,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T18:00:00Z,28.5,140.7,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-04T21:00:00Z,28.8,140.4,33.43886
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T00:00:00Z,29.2,140.0,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T03:00:00Z,29.5,139.5,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T06:00:00Z,29.8,139.3,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T09:00:00Z,30.0,139.2,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T12:00:00Z,30.2,138.9,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T15:00:00Z,30.5,138.8,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T18:00:00Z,30.8,138.6,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-05T21:00:00Z,31.3,138.4,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T00:00:00Z,32.0,138.4,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T03:00:00Z,32.5,138.5,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T06:00:00Z,33.1,138.5,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T09:00:00Z,33.6,138.6,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T12:00:00Z,34.1,138.7,36.01108
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T14:00:00Z,34.4,138.8,33.43886
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T15:00:00Z,34.8,138.9,33.43886
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T18:00:00Z,35.6,139.2,33.43886
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-06T21:00:00Z,36.3,139.5,30.86664
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T00:00:00Z,37.3,139.9,28.29442
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T03:00:00Z,38.7,140.3,28.29442
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T06:00:00Z,39.8,140.1,28.29442
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T09:00:00Z,40.7,139.9,25.7222
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T12:00:00Z,41.1,140.2,23.14998
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T15:00:00Z,41.6,140.7,23.14998
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T18:00:00Z,42.4,140.7,20.57776
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-07T21:00:00Z,43.1,141.0,18.00554
EQ-20070716153700375031386432358__TC-TY0709,EQ-TY,2007-09-08T00:00:00Z,43.4,141.0,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-27T12:00:00Z,19.0,155.3,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-27T18:00:00Z,18.2,153.3,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-28T00:00:00Z,17.8,150.8,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-28T06:00:00Z,17.5,149.7,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-28T12:00:00Z,17.7,149.4,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-28T18:00:00Z,18.1,148.4,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-29T00:00:00Z,18.1,146.6,0.0
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-29T06:00:00Z,18.3,144.5,18.00554
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-29T12:00:00Z,18.5,143.8,20.57776
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-29T18:00:00Z,18.7,143.3,23.14998
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-30T00:00:00Z,19.2,142.5,28.29442
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-30T06:00:00Z,19.8,142.0,30.86664
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-30T12:00:00Z,20.4,141.4,33.43886
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-30T18:00:00Z,21.3,140.7,36.01108
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-31T00:00:00Z,21.8,140.3,36.01108
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-31T06:00:00Z,22.6,139.7,38.5833
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-31T12:00:00Z,23.4,139.0,41.15552
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-07-31T18:00:00Z,24.2,137.9,43.72774
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-01T00:00:00Z,25.1,137.1,46.29996
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-01T06:00:00Z,26.2,135.9,46.29996
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-01T12:00:00Z,27.5,135.1,46.29996
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-01T18:00:00Z,29.1,133.8,46.29996
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-01T21:00:00Z,29.9,133.2,46.29996
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-02T00:00:00Z,30.6,132.8,46.29996
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-02T03:00:00Z,31.3,132.3,43.72774
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-02T06:00:00Z,31.8,131.9,41.15552
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-02T08:00:00Z,32.3,131.7,41.15552
EQ-20070426090300338881335833953__TC-TY0705,EQ-TY,2007-08-02T09:00:00Z,32.5,131.6,36.01108
